name,country,region,rating,rating_count,price,source_sheet,vintage,producer_hint
Poggio Al Tesoro Bolgheri Superiore Sondraia 2010,Italië,Bolgheri Superiore,4.0,984,437.9472826169577,Uruguay,2010.0,Poggio
Poggio Al Tesoro Solosole Vermentino 2019,Italië,Bolgheri,4.0,983,176.4622750471258,Uruguay,2019.0,Poggio
St. Michael-Eppan Sanct Valentin Sauvignon 2020,Italië,Südtirol - Alto Adige,4.3,982,262.0197417366414,Uruguay,2020.0,St.
Foradori Foradori - Teroldego 2019,Italië,Vigneti delle Dolomiti,3.8,970,203.4128770543232,Uruguay,2019.0,Foradori
Biserno Il Pino di Biserno 2019,Italië,Toscane,4.3,966,534.7341668094722,Uruguay,2019.0,Biserno
Viticoltori Ponte Prosecco Extra Dry N.V.,Italië,Prosecco,3.5,963,116.57204836446492,Uruguay,,Viticoltori
Poggio Al Tesoro Bolgheri Superiore Sondraia 2017,Italië,Bolgheri Superiore,4.4,957,481.1538032951631,Uruguay,2017.0,Poggio
Ca' del Bosco Corte del Lupo Curtefranca 2017,Italië,Curtefranca,4.0,953,245.9777167323572,Uruguay,2017.0,Ca'
Farnese Fantini Gran Cuv√©e Bianco N.V.,Italië,Abruzzo,3.8,951,113.6844838636938,Uruguay,,Farnese
Giusti Asolo Prosecco Superiore Brut N.V.,Italië,Asolo Prosecco,3.9,937,116.57204836446492,Uruguay,,Giusti
Antinori Castello della Sala Cervaro della Sala 2020,Italië,Umbrië,4.4,928,748.6278335332611,Uruguay,2020.0,Antinori
Tua Rita Rosso Dei Notri Toscana 2018,Italië,Toscane,3.8,921,174.43028521324982,Uruguay,2018.0,Tua
Medici Ermete i Quercioli Lambrusco Grasparossa Dolce N.V.,Italië,Lambrusco Grasparossa di Castelvetro,3.8,919,58.82075834904194,Uruguay,,Medici
Donnafugata Ben Ry√© Passito di Pantelleria 2019,Italië,Passito di Pantelleria,4.5,905,588.2075834904194,Uruguay,2019.0,Donnafugata
Marco de Bartoli Vecchio Samperi N.V.,Italië,Marsala,4.2,900,567.1390573181262,Uruguay,,Marco
Massolino Nebbiolo Langhe 2019,Italië,Langhe,3.9,900,203.1989833875994,Uruguay,2019.0,Massolino
Gaja Ca'Marcanda Promis Toscana 2020,Italië,Toscane,4.2,887,422.439991779483,Uruguay,2020.0,Gaja
Vietti Barbera d'Alba Tre Vigne 2019,Italië,Barbera d’Alba,4.0,887,411.9592021100174,Uruguay,2019.0,Vietti
Zenato Lugana San Benedetto 2021,Italië,Lugana,4.0,880,94.96878802536226,Uruguay,2021.0,Zenato
Stefano Accordini Acinatico Amarone della Valpolicella Classico 2016,Italië,Amarone della Valpolicella Classico,4.4,874,405.3284984415799,Uruguay,2016.0,Stefano
Michele Chiarlo Tortoniano Barolo 2014,Italië,Barolo,4.0,874,402.12009344072305,Uruguay,2014.0,Michele
St. Michael-Eppan Sanct Valentin Chardonnay 2019,Italië,Südtirol - Alto Adige,4.2,873,310.14581674949386,Uruguay,2019.0,St.
Domini Veneti Vigneti di Torbe Valpolicella Ripasso Classico Superiore 2011,Italië,Valpolicella Ripasso Classico,3.9,867,153.14786537423282,Uruguay,2011.0,Domini
Foradori Manzoni Bianco Fontanasanta 2018,Italië,Vigneti delle Dolomiti,3.9,862,540.4023489776525,Uruguay,2018.0,Foradori
Garofoli Rosso Conero Piancarda 2015,Italië,Rosso Conero,3.8,860,88.23113752356291,Uruguay,2015.0,Garofoli
C√† dei Frati Rosa dei Frati Riviera del Garda Classico Ros√© 2021,Italië,Lombardije,4.1,853,137.96141503684382,Uruguay,2021.0,C√†
San Polo Brunello di Montalcino 2015,Italië,Brunello di Montalcino,4.3,849,470.031332625526,Uruguay,2015.0,San
Allegrini La Poja (Monovitigno Corvina Veronese) 2013,Italië,Verona,4.3,805,812.9028803837596,Uruguay,2013.0,Allegrini
Castello Nipozzano Montesodi Toscana 2015,Italië,Toscane,4.0,804,352.92455009425163,Uruguay,2015.0,Castello
Masi Campofiorin Rosso Veronese 2014,Italië,Rosso Veronese,3.7,14577,780.0,Uruguay,2014.0,Masi
Guido Berlucchi Cuv√©e Imperiale Brut N.V.,Italië,Franciacorta,3.7,13925,979.0,Uruguay,,Guido
Zenato Ripassa Valpolicella Ripasso Superiore 2016,Italië,Valpolicella Ripasso,4.2,12643,797.0,Uruguay,2016.0,Zenato
Zonin Prosecco Cuv√©e 1821 N.V.,Italië,Prosecco,3.7,11471,551.5,Uruguay,,Zonin
Ornellaia Le Volte 2018,Italië,Toscane,4.1,8380,915.0,Uruguay,2018.0,Ornellaia
Donnafugata Anth√¨lia 2018,Italië,Sicilia,3.9,8334,818.0,Uruguay,2018.0,Donnafugata
Masi Campofiorin Rosso Veronese 2012,Italië,Rosso Veronese,3.7,8267,770.0,Uruguay,2012.0,Masi
Ferrari Maximum Brut N.V.,Italië,Trento,3.8,7496,845.0,Uruguay,,Ferrari
Allegrini Palazzo della Torre 2016,Italië,Verona,4.1,7218,803.0,Uruguay,2016.0,Allegrini
Villa Sandi Prosecco Il Fresco Spumante N.V.,Italië,Prosecco,3.6,6770,475.0,Uruguay,,Villa
Masi Campofiorin Rosso Veronese 2015,Italië,Rosso Veronese,3.7,6676,864.0,Uruguay,2015.0,Masi
Masi Campofiorin Rosso Veronese 2011,Italië,Rosso Veronese,3.7,6560,809.0,Uruguay,2011.0,Masi
Antinori Tenuta Guado al Tasso Il Bruciato Bolgheri 2019,Italië,Bolgheri,4.2,6166,829.0,Uruguay,2019.0,Antinori
Tenuta San Guido Guidalberto 2018,Italië,Toscane,4.2,5256,737.0,Uruguay,2018.0,Tenuta
Mondoro Asti N.V.,Italië,Asti,4.2,5231,529.0,Uruguay,,Mondoro
Fantinel Prosecco Extra Dry N.V.,Italië,Prosecco,3.7,5200,739.0,Uruguay,,Fantinel
Masi Campofiorin Rosso Veronese 2016,Italië,Rosso Veronese,3.7,4805,762.0,Uruguay,2016.0,Masi
Masi Modello delle Venezie Rosso 2015,Italië,delle Venezie,3.3,4735,449.0,Uruguay,2015.0,Masi
Allegrini Palazzo della Torre 2017,Italië,Verona,4.1,4419,803.0,Uruguay,2017.0,Allegrini
Tenuta San Guido Le Difese 2018,Italië,Toscane,3.8,4028,732.0,Uruguay,2018.0,Tenuta
Adami Bosco di Gica Valdobbiadene Prosecco Superiore Brut N.V.,Italië,Conegliano-Valdobbiadene Prosecco Superiore,3.8,4021,559.0,Uruguay,,Adami
Tasca d'Almerita Lam√πri Nero d'Avola Regaleali 2016,Italië,Terre Siciliane,3.9,3892,827.0,Uruguay,2016.0,Tasca
Tasca d'Almerita Lam√πri Nero d'Avola Regaleali 2015,Italië,Terre Siciliane,3.9,3746,701.0,Uruguay,2015.0,Tasca
Banfi Col di Sasso (Cabernet Sauvignon - Sangiovese) 2016,Italië,Toscane,3.6,3722,422.0,Uruguay,2016.0,Banfi
Masi Campofiorin Rosso Veronese 2017,Italië,Rosso Veronese,3.8,3712,740.0,Uruguay,2017.0,Masi
Brancaia Tre 2013,Italië,Toscane,3.7,3712,814.0,Uruguay,2013.0,Brancaia
Ferrari Ros√© N.V.,Italië,Trento,3.8,3702,977.0,Uruguay,,Ferrari
Mezzacorona Pinot Grigio Trentino 2018,Italië,Trentino,3.7,3559,265.0,Uruguay,2018.0,Mezzacorona
Umani Ronchi Podere Montepulciano d'Abruzzo 2016,Italië,Montepulciano d’Abruzzo,3.6,3451,440.0,Uruguay,2016.0,Umani
Tenuta San Guido Le Difese 2013,Italië,Toscane,3.7,3326,736.0,Uruguay,2013.0,Tenuta
Firriato Santagostino Baglio Sor√¨a Red 2012,Italië,Terre Siciliane,3.8,3308,815.0,Uruguay,2012.0,Firriato
Tasca d'Almerita Lam√πri Nero d'Avola Regaleali 2014,Italië,Terre Siciliane,3.8,3191,699.0,Uruguay,2014.0,Tasca
Crudo Catarratto - Zibibbo 2018,Italië,Terre Siciliane,3.9,3165,418.0,Uruguay,2018.0,Crudo
Donnafugata Anth√¨lia 2015,Italië,Sicilia,3.8,3086,525.0,Uruguay,2015.0,Donnafugata
Banfi Rosso di Montalcino 2013,Italië,Rosso di Montalcino,3.6,2968,977.0,Uruguay,2013.0,Banfi
Banfi Chianti Classico Riserva 2013,Italië,Chianti Classico,3.7,2953,993.0,Uruguay,2013.0,Banfi
Villa Sandi Prosecco Valdobbiadene Superiore N.V.,Italië,Conegliano-Valdobbiadene Prosecco Superiore,3.8,2921,545.0,Uruguay,,Villa
Brancaia Tre 2012,Italië,Toscane,3.7,2795,884.0,Uruguay,2012.0,Brancaia
Banfi Rosso di Montalcino 2011,Italië,Rosso di Montalcino,3.7,2745,921.0,Uruguay,2011.0,Banfi
Umani Ronchi Jorio Montepulciano d'Abruzzo 2015,Italië,Montepulciano d’Abruzzo,3.6,2735,599.0,Uruguay,2015.0,Umani
Umani Ronchi Jorio Montepulciano d'Abruzzo 2017,Italië,Montepulciano d’Abruzzo,3.7,2557,711.0,Uruguay,2017.0,Umani
Masottina Prosecco Brut N.V.,Italië,Prosecco di Treviso,3.7,2555,417.0,Uruguay,,Masottina
Masi Campofiorin Rosso Veronese 2018,Italië,Rosso Veronese,3.8,2547,865.0,Uruguay,2018.0,Masi
Umani Ronchi Podere Montepulciano d'Abruzzo 2018,Italië,Montepulciano d’Abruzzo,3.8,2505,440.0,Uruguay,2018.0,Umani
Brancaia Tre 2014,Italië,Toscane,3.8,2503,736.0,Uruguay,2014.0,Brancaia
Tenuta San Guido Le Difese 2011,Italië,Toscane,3.8,2480,824.0,Uruguay,2011.0,Tenuta
Castellare Chianti Classico 2015,Italië,Chianti Classico,3.8,2458,708.0,Uruguay,2015.0,Castellare
Tasca d'Almerita Lam√πri Nero d'Avola Regaleali 2017,Italië,Terre Siciliane,3.8,2391,975.0,Uruguay,2017.0,Tasca
Adami Garb√®l Prosecco Brut N.V.,Italië,Prosecco di Treviso,3.9,2359,295.0,Uruguay,,Adami
Banfi Chianti Classico Riserva 2014,Italië,Chianti Classico,3.8,2342,993.0,Uruguay,2014.0,Banfi
Renato Ratti Ochetti Nebbiolo 2018,Italië,Langhe,3.9,2320,840.0,Uruguay,2018.0,Renato
Marchesi del Salento Primitivo 2018,Italië,Puglia,3.4,2315,231.0,Uruguay,2018.0,Marchesi
Brancaia Tre 2011,Italië,Toscane,3.6,2301,644.0,Uruguay,2011.0,Brancaia
Ruggeri Argeo Prosecco Brut N.V.,Italië,Prosecco di Treviso,3.7,2297,640.0,Uruguay,,Ruggeri
Casa Coste Piane Valdobbiadene Prosecco N.V.,Italië,Conegliano-Valdobbiadene Prosecco,3.8,2271,863.0,Uruguay,,Casa
Merotto Bareta Prosecco Superiore Valdobbiadene Brut N.V.,Italië,Conegliano-Valdobbiadene Prosecco Superiore,3.9,2179,565.0,Uruguay,,Merotto
Castellani Chianti Riserva 2015,Italië,Chianti,3.6,2178,320.0,Uruguay,2015.0,Castellani
Cantine Leonardo da Vinci Leonardo da Vinci Chianti 2015,Italië,Chianti,3.5,2173,432.0,Uruguay,2015.0,Cantine
Tenuta San Guido Le Difese 2012,Italië,Toscane,3.8,2059,736.0,Uruguay,2012.0,Tenuta
Marchesi del Salento Primitivo 2016,Italië,Puglia,3.6,2056,232.0,Uruguay,2016.0,Marchesi
Tenuta delle Terre Nere Etna Rosso 2019,Italië,De Etna,3.9,2027,811.0,Uruguay,2019.0,Tenuta
Firriato Santagostino Baglio Sor√¨a Red 2011,Italië,Terre Siciliane,3.8,2017,730.0,Uruguay,2011.0,Firriato
Rocca Sveva Valpolicella Ripasso Superiore 2013,Italië,Valpolicella Ripasso,4.0,1987,862.0,Uruguay,2013.0,Rocca
Donnafugata Sed√†ra 2015,Italië,Sicilia,3.5,1962,525.0,Uruguay,2015.0,Donnafugata
Ruffino Riserva Ducale Chianti Classico 2009,Italië,Chianti Classico,3.7,1952,559.0,Uruguay,2009.0,Ruffino
Banfi Chianti Classico 2014,Italië,Chianti Classico,3.6,1940,607.0,Uruguay,2014.0,Banfi
Donnafugata Sed√†ra 2014,Italië,Sicilia,3.5,1937,551.0,Uruguay,2014.0,Donnafugata
Tenuta delle Terre Nere Etna Rosso 2014,Italië,De Etna,3.8,1877,859.0,Uruguay,2014.0,Tenuta
Melini Chianti Riserva 2015,Italië,Chianti,3.7,1872,458.0,Uruguay,2015.0,Melini
Banfi Chianti 2016,Italië,Chianti,3.5,1804,532.0,Uruguay,2016.0,Banfi
Masi Bonacosta Valpolicella Classico 2020,Italië,Valpolicella,3.6,1793,730.0,Uruguay,2020.0,Masi
Villa Jolanda Prosecco Extra Dry N.V.,Italië,Prosecco,3.8,1773,339.0,Uruguay,,Villa
Masi Modello delle Venezie Rosso 2013,Italië,delle Venezie,3.3,1772,442.0,Uruguay,2013.0,Masi
Tenuta Perano Chianti Classico 2015,Italië,Chianti Classico,3.8,1754,900.0,Uruguay,2015.0,Tenuta
Banfi Chianti Classico Riserva 2011,Italië,Chianti Classico,3.7,1748,699.0,Uruguay,2011.0,Banfi
Tasca d'Almerita Regaleali Nero d'Avola 2018,Italië,Terre Siciliane,3.8,1715,624.0,Uruguay,2018.0,Tasca
Brancaia Chianti Classico Riserva 2011,Italië,Chianti Classico,3.9,1699,729.0,Uruguay,2011.0,Brancaia
Tenuta San Guido Le Difese 2010,Italië,Toscane,3.8,1653,932.0,Uruguay,2010.0,Tenuta
Cleto Chiarli Brut de Noir Ros√© N.V.,Italië,Emilia-Romagna,3.9,1652,449.0,Uruguay,,Cleto
Mondoro Prosecco Extra Dry N.V.,Italië,Prosecco,4.1,1637,397.0,Uruguay,,Mondoro
Biserno Il Pino di Biserno 2018,Italië,Toscane,4.4,1621,775.0,Uruguay,2018.0,Biserno
Castelli del Grevepesa Chianti Classico Clemente VII 2015,Italië,Chianti Classico,3.8,1610,628.0,Uruguay,2015.0,Castelli
Ruffino Riserva Ducale Oro Chianti Classico (Gran Selezione Gold) 2011,Italië,Chianti Classico,3.9,1592,836.0,Uruguay,2011.0,Ruffino
Mastri Vernacoli Pinot Grigio 2018,Italië,Trentino,3.6,1574,375.0,Uruguay,2018.0,Mastri
Girolamo Russo 'a Rina Etna Rosso 2017,Italië,De Etna,4.1,1537,862.0,Uruguay,2017.0,Girolamo
Tasca d'Almerita Lam√πri Nero d'Avola Regaleali 2013,Italië,Terre Siciliane,3.7,1516,662.0,Uruguay,2013.0,Tasca
Martini Riserva Speciale Rubino Vermouth di Torino N.V.,Italië,Langhe,4.0,1515,423.0,Uruguay,,Martini
Mastri Vernacoli Gew√ºrztraminer 2018,Italië,Trentino,3.8,1514,490.0,Uruguay,2018.0,Mastri
Cinzano Pro-Spritz Spumante Dry N.V.,Italië,Piemonte,3.3,1507,277.0,Uruguay,,Cinzano
Brancaia Tre 2010,Italië,Toscane,3.6,1492,677.0,Uruguay,2010.0,Brancaia
Tenuta Ammiraglia Al√¨e Ros√© Toscana 2020,Italië,Toscane,4.1,1485,640.0,Uruguay,2020.0,Tenuta
Banfi Chianti 2013,Italië,Chianti,3.2,1466,478.0,Uruguay,2013.0,Banfi
Donnafugata Anth√¨lia 2016,Italië,Sicilia,3.7,1440,525.0,Uruguay,2016.0,Donnafugata
Melini Chianti Riserva 2013,Italië,Chianti,3.6,1422,309.0,Uruguay,2013.0,Melini
Donnafugata Anth√¨lia 2014,Italië,Sicilia,3.7,1411,514.0,Uruguay,2014.0,Donnafugata
Antinori Castello della Sala Conte della Vipera 2019,Italië,Umbrië,4.1,1409,803.0,Uruguay,2019.0,Antinori
Banfi Chianti Classico Riserva 2010,Italië,Chianti Classico,3.7,1408,699.0,Uruguay,2010.0,Banfi
Livio Felluga Sharis 2018,Italië,delle Venezie,3.8,1397,853.0,Uruguay,2018.0,Livio
Costadil√† 280 Slm N.V.,Italië,Veneto,3.9,1367,782.0,Uruguay,,Costadil√†
Donnafugata Sherazade Nero d'Avola 2017,Italië,Terre Siciliane,3.7,1354,864.0,Uruguay,2017.0,Donnafugata
Fattoria del Cerro Chianti Colli Senesi 2016,Italië,Chianti Colli Senesi,3.6,1339,495.0,Uruguay,2016.0,Fattoria
Bortolomiol Mi√≤l Prosecco Treviso Extra Dry N.V.,Italië,Prosecco di Treviso,3.7,1320,399.0,Uruguay,,Bortolomiol
Banfi Chianti Classico 2016,Italië,Chianti Classico,3.7,1309,735.0,Uruguay,2016.0,Banfi
Mezzacorona Castel Firmian Teroldego Rotaliano 2013,Italië,Teroldego Rotaliano,3.7,1304,318.0,Uruguay,2013.0,Mezzacorona
La Spinetta Ca' di Pian Barbera d'Asti 2010,Italië,Barbera d’Asti,3.8,1288,930.0,Uruguay,2010.0,La
Donnafugata Anth√¨lia 2013,Italië,Sicilia,3.6,1283,662.0,Uruguay,2013.0,Donnafugata
Planeta Plumbago Nero d'Avola Sicilia 2014,Italië,Sicilia,3.5,1276,799.0,Uruguay,2014.0,Planeta
Mezzacorona Teroldego Rotaliano 2017,Italië,Teroldego Rotaliano,3.5,1274,308.0,Uruguay,2017.0,Mezzacorona
Santi Valpolicella Ripasso Classico Superiore Solane 2016,Italië,Valpolicella Ripasso Classico,3.8,1274,809.0,Uruguay,2016.0,Santi
Donnafugata Sed√†ra 2011,Italië,Sicilia,3.5,1273,514.0,Uruguay,2011.0,Donnafugata
Planeta Plumbago Nero d'Avola Sicilia 2015,Italië,Sicilia,3.5,1270,799.0,Uruguay,2015.0,Planeta
Ruffino Riserva Ducale Oro Chianti Classico (Gran Selezione Gold) 2010,Italië,Chianti Classico,3.9,1268,836.0,Uruguay,2010.0,Ruffino
Donnafugata Sherazade Nero d'Avola 2016,Italië,Terre Siciliane,3.6,1242,864.0,Uruguay,2016.0,Donnafugata
Dante di Fiorenza Rosso 2015,Italië,Toscane,3.1,1234,288.0,Uruguay,2015.0,Dante
Tasca d'Almerita Regaleali Nero d'Avola 2017,Italië,Terre Siciliane,3.7,1234,624.0,Uruguay,2017.0,Tasca
Banfi Chianti 2015,Italië,Chianti,3.3,1219,420.0,Uruguay,2015.0,Banfi
Donnafugata Anth√¨lia 2019,Italië,Sicilia,3.8,1210,823.0,Uruguay,2019.0,Donnafugata
Planeta Plumbago Nero d'Avola Sicilia 2018,Italië,Sicilia,3.7,1204,517.0,Uruguay,2018.0,Planeta
Castellare Chianti Classico 2013,Italië,Chianti Classico,3.7,1196,459.0,Uruguay,2013.0,Castellare
Terre del Noce Pinot Grigio Dolomiti 2019,Italië,Vigneti delle Dolomiti,3.8,1193,590.0,Uruguay,2019.0,Terre
Masottina Prosecco Extra Dry N.V.,Italië,Prosecco,3.8,1190,497.0,Uruguay,,Masottina
Umani Ronchi Vellodoro Pecorino Terre di Chieti 2018,Italië,Terre di Chieti,3.7,1190,604.0,Uruguay,2018.0,Umani
Cantine Leonardo da Vinci Leonardo da Vinci Chianti 2014,Italië,Chianti,3.3,1173,412.0,Uruguay,2014.0,Cantine
Banfi Chianti Classico 2013,Italië,Chianti Classico,3.5,1161,625.0,Uruguay,2013.0,Banfi
Planeta Plumbago Nero d'Avola Sicilia 2012,Italië,Sicilia,3.5,1153,748.0,Uruguay,2012.0,Planeta
Donnafugata Sherazade Nero d'Avola 2015,Italië,Terre Siciliane,3.7,1151,783.0,Uruguay,2015.0,Donnafugata
Cantine Leonardo da Vinci Leonardo da Vinci Chianti 2016,Italië,Chianti,3.5,1144,433.0,Uruguay,2016.0,Cantine
Terre del Noce Pinot Grigio Dolomiti 2018,Italië,Vigneti delle Dolomiti,3.7,1141,308.0,Uruguay,2018.0,Terre
Cantine Leonardo da Vinci Leonardo da Vinci Chianti 2012,Italië,Chianti,3.4,1138,325.0,Uruguay,2012.0,Cantine
Banfi Belnero (Proprietor's Reserve) 2011,Italië,Toscane,3.8,1137,847.0,Uruguay,2011.0,Banfi
Querciabella Chianti Classico 2017,Italië,Chianti Classico,3.8,1132,808.0,Uruguay,2017.0,Querciabella
Marchesi del Salento Primitivo 2015,Italië,Puglia,3.5,1129,232.0,Uruguay,2015.0,Marchesi
Tasca d'Almerita Leone d'Almerita (Tenuta Regaleali) 2016,Italië,Terre Siciliane,3.9,1125,827.0,Uruguay,2016.0,Tasca
Livio Felluga Sharis 2017,Italië,delle Venezie,3.8,1125,716.0,Uruguay,2017.0,Livio
Banfi Chianti Classico Riserva 2012,Italië,Chianti Classico,3.7,1124,736.0,Uruguay,2012.0,Banfi
Livio Felluga Sharis 2015,Italië,delle Venezie,3.7,1124,773.0,Uruguay,2015.0,Livio
Mezzacorona Castel Firmian Teroldego Rotaliano 2015,Italië,Teroldego Rotaliano,3.7,1114,413.0,Uruguay,2015.0,Mezzacorona
Banfi Chianti Classico Riserva 2009,Italië,Chianti Classico,3.6,1104,588.0,Uruguay,2009.0,Banfi
Cantine Leonardo da Vinci Leonardo da Vinci Chianti 2017,Italië,Chianti,3.5,1101,497.0,Uruguay,2017.0,Cantine
Umani Ronchi Podere Montepulciano d'Abruzzo 2013,Italië,Montepulciano d’Abruzzo,3.5,1097,326.0,Uruguay,2013.0,Umani
Donnafugata Sed√†ra 2010,Italië,Sicilia,3.4,1095,607.0,Uruguay,2010.0,Donnafugata
Mastri Vernacoli Gew√ºrztraminer 2016,Italië,Trentino,3.6,1091,351.0,Uruguay,2016.0,Mastri
Fattoria le Pupille Morellino di Scansano 2015,Italië,Morellino di Scansano,3.7,1064,542.0,Uruguay,2015.0,Fattoria
Cinzano Prosecco N.V.,Italië,Prosecco,3.5,1052,347.0,Uruguay,,Cinzano
Cesari Bosan Valpolicella Ripasso Superiore 2017,Italië,Valpolicella Ripasso,4.0,1050,797.0,Uruguay,2017.0,Cesari
St. Michael-Eppan Gew√ºrztraminer 2020,Italië,Südtirol - Alto Adige,4.0,1049,710.0,Uruguay,2020.0,St.
Ottella Le Creete 2018,Italië,Lugana,4.2,1043,818.0,Uruguay,2018.0,Ottella
Melini Chianti 2018,Italië,Chianti,3.7,1037,410.0,Uruguay,2018.0,Melini
Tamellini Soave 2018,Italië,Soave,3.8,1036,436.0,Uruguay,2018.0,Tamellini
Donnafugata Anth√¨lia 2012,Italië,Sicilia,3.7,1020,607.0,Uruguay,2012.0,Donnafugata
Umani Ronchi Jorio Montepulciano d'Abruzzo 2016,Italië,Montepulciano d’Abruzzo,3.6,1013,643.0,Uruguay,2016.0,Umani
Mastri Vernacoli Gew√ºrztraminer 2017,Italië,Trentino,3.8,1009,419.0,Uruguay,2017.0,Mastri
Masi Modello delle Venezie Rosso 2016,Italië,delle Venezie,3.3,1006,449.0,Uruguay,2016.0,Masi
Mastri Vernacoli M√ºller Thurgau 2018,Italië,Trentino,3.8,1003,375.0,Uruguay,2018.0,Mastri
Donnafugata Sed√†ra 2012,Italië,Sicilia,3.5,1003,607.0,Uruguay,2012.0,Donnafugata
Abbazia di Novacella (Stiftskellerei Neustift) Kerner 2018,Italië,Südtirol - Alto Adige,4.0,1000,700.0,Uruguay,2018.0,Abbazia
Marchesi del Salento Primitivo 2017,Italië,Puglia,3.5,998,243.0,Uruguay,2017.0,Marchesi
Banfi Chianti Classico 2015,Italië,Chianti Classico,3.7,991,735.0,Uruguay,2015.0,Banfi
Tasca d'Almerita Leone d'Almerita (Tenuta Regaleali) 2015,Italië,Terre Siciliane,3.8,991,827.0,Uruguay,2015.0,Tasca
Castelli del Grevepesa Chianti Classico Clemente VII 2011,Italië,Chianti Classico,3.7,990,628.0,Uruguay,2011.0,Castelli
Banfi La Pettegola Vermentino 2016,Italië,Toscane,3.8,981,735.0,Uruguay,2016.0,Banfi
Giulio Cocchi Asti Dolce N.V.,Italië,Asti,3.8,980,839.0,Uruguay,,Giulio
Tasca d'Almerita Regaleali Nero d'Avola 2010,Italië,Terre Siciliane,3.6,979,388.0,Uruguay,2010.0,Tasca
Querciabella Maremma Toscana Mongrana 2018,Italië,Maremma Toscana,3.9,977,556.0,Uruguay,2018.0,Querciabella
Banfi La Pettegola Vermentino 2017,Italië,Toscane,3.8,977,735.0,Uruguay,2017.0,Banfi
Gaja Ca'Marcanda Magari 2018,Italië,Bolgheri,4.3,974,997.0,Uruguay,2018.0,Gaja
Donnafugata Sherazade Nero d'Avola 2013,Italië,Terre Siciliane,3.6,973,644.0,Uruguay,2013.0,Donnafugata
Tasca d'Almerita Lam√πri Nero d'Avola Regaleali 2012,Italië,Terre Siciliane,3.8,972,551.0,Uruguay,2012.0,Tasca
Antinori Tenuta Guado al Tasso Scalabrone Bolgheri Rosato 2019,Italië,Bolgheri,3.8,970,556.0,Uruguay,2019.0,Antinori
Merotto Colbelo Valdobbiadene Prosecco Superiore Extra Dry N.V.,Italië,Conegliano-Valdobbiadene Prosecco,3.9,970,565.0,Uruguay,,Merotto
Castelli del Grevepesa Chianti Classico Clemente VII 2016,Italië,Chianti Classico,3.8,967,655.0,Uruguay,2016.0,Castelli
Ruffino Riserva Ducale Oro Chianti Classico (Gran Selezione Gold) 2008,Italië,Chianti Classico,3.9,961,782.0,Uruguay,2008.0,Ruffino
Planeta Cerasuolo di Vittoria 2014,Italië,Cerasuolo di Vittoria,3.7,960,969.0,Uruguay,2014.0,Planeta
Banfi Chianti Classico 2011,Italië,Chianti Classico,3.5,959,625.0,Uruguay,2011.0,Banfi
Melini Vigneti La Selvanella Chianti Classico Riserva 2013,Italië,Chianti Classico,4.0,950,804.0,Uruguay,2013.0,Melini
La Spinetta Il Nero di Casanova Terre di Pisa Sangiovese 2012,Italië,Toscane,3.8,926,640.0,Uruguay,2012.0,La
La Spinetta Langhe Nebbiolo 2012,Italië,Langhe,3.8,909,978.0,Uruguay,2012.0,La
Umani Ronchi Vellodoro Pecorino Terre di Chieti 2017,Italië,Terre di Chieti,3.6,908,551.0,Uruguay,2017.0,Umani
Masi Modello delle Venezie Rosso 2014,Italië,delle Venezie,3.4,904,449.0,Uruguay,2014.0,Masi
